run_label,kernel,matrix_stage,initialization_family,matrix_case_index,member_index,initialization_seed,collision_seed,max_superdroplets,collision_timestep_s,observation_timestep_s,end_time_s,tail_onset_status,tail_onset_lower_bound_s,tail_onset_upper_bound_s,tail_onset_first_recorded_crossing_s,onset_radius_threshold_um,onset_mass_fraction,maximum_absolute_liquid_mass_drift,large_drop_threshold_um,mass_weighted_radius_quantile
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m003,golovin,golovin_controlled_resolution_convergence_v1,controlled,83,3,not_applicable,3751932691150091320,8192,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,4.131277320240656e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m004,golovin,golovin_controlled_resolution_convergence_v1,controlled,84,4,not_applicable,12650517249902695036,8192,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,3.3294991208521196e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m005,golovin,golovin_controlled_resolution_convergence_v1,controlled,85,5,not_applicable,14704506262250781806,8192,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,5.021260074400402e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m006,golovin,golovin_controlled_resolution_convergence_v1,controlled,86,6,not_applicable,17230343778211844890,8192,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,6.2759291097336245e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m007,golovin,golovin_controlled_resolution_convergence_v1,controlled,87,7,not_applicable,11901357453122873131,8192,0.1,300.0,3600.0,crossed_between_outputs,3000.0,3299.999952316284,3299.999952316284,1000.0,0.1,5.112469780854667e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m008,golovin,golovin_controlled_resolution_convergence_v1,controlled,88,8,not_applicable,4682411146256184783,8192,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,4.252011187588778e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m009,golovin,golovin_controlled_resolution_convergence_v1,controlled,89,9,not_applicable,2495611626993996927,8192,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,4.652153995365893e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m010,golovin,golovin_controlled_resolution_convergence_v1,controlled,90,10,not_applicable,16939544610270936757,8192,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,3.580616914078405e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m011,golovin,golovin_controlled_resolution_convergence_v1,controlled,91,11,not_applicable,4096541200575092854,8192,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,4.556251154141933e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m012,golovin,golovin_controlled_resolution_convergence_v1,controlled,92,12,not_applicable,16818085540228733541,8192,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,6.202124147591803e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m013,golovin,golovin_controlled_resolution_convergence_v1,controlled,93,13,not_applicable,2041074576901159416,8192,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.958428391153234e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m014,golovin,golovin_controlled_resolution_convergence_v1,controlled,94,14,not_applicable,2690083700926340,8192,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,5.1957314006756405e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m015,golovin,golovin_controlled_resolution_convergence_v1,controlled,95,15,not_applicable,9901921869722960544,8192,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,3.995655362132311e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m016,golovin,golovin_controlled_resolution_convergence_v1,controlled,96,16,not_applicable,14532184498988936600,8192,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,4.619283622275816e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m017,golovin,golovin_controlled_resolution_convergence_v1,controlled,97,17,not_applicable,2481135543028812874,8192,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,4.7728236918231914e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m018,golovin,golovin_controlled_resolution_convergence_v1,controlled,98,18,not_applicable,14434019332651201019,8192,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,5.508024480960216e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m019,golovin,golovin_controlled_resolution_convergence_v1,controlled,99,19,not_applicable,17798476338139871713,8192,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,5.992027096723973e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N016384_dt0p1_m000,golovin,golovin_controlled_resolution_convergence_v1,controlled,100,0,not_applicable,14864896544536672165,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.494018325194247e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N016384_dt0p1_m001,golovin,golovin_controlled_resolution_convergence_v1,controlled,101,1,not_applicable,18089105280270416217,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.8410265534285486e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N016384_dt0p1_m002,golovin,golovin_controlled_resolution_convergence_v1,controlled,102,2,not_applicable,6641259309435948541,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.4932952369383088e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N016384_dt0p1_m003,golovin,golovin_controlled_resolution_convergence_v1,controlled,103,3,not_applicable,9479628787980182183,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,3.503952239469754e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N016384_dt0p1_m004,golovin,golovin_controlled_resolution_convergence_v1,controlled,104,4,not_applicable,16753628796577568436,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.564910201423686e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N016384_dt0p1_m005,golovin,golovin_controlled_resolution_convergence_v1,controlled,105,5,not_applicable,3850467914064878598,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.361933093553148e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N016384_dt0p1_m006,golovin,golovin_controlled_resolution_convergence_v1,controlled,106,6,not_applicable,17669245822852958907,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.33401209470685e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N016384_dt0p1_m007,golovin,golovin_controlled_resolution_convergence_v1,controlled,107,7,not_applicable,12111355179408760039,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.9682835361578555e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N016384_dt0p1_m008,golovin,golovin_controlled_resolution_convergence_v1,controlled,108,8,not_applicable,3585968903795090245,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,3.238287304974108e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N016384_dt0p1_m009,golovin,golovin_controlled_resolution_convergence_v1,controlled,109,9,not_applicable,9264494866243057954,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.5713040868448047e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N016384_dt0p1_m010,golovin,golovin_controlled_resolution_convergence_v1,controlled,110,10,not_applicable,10587577016624886210,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,3.0993491106912074e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N016384_dt0p1_m011,golovin,golovin_controlled_resolution_convergence_v1,controlled,111,11,not_applicable,17299193717147964796,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.206739457832896e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N016384_dt0p1_m012,golovin,golovin_controlled_resolution_convergence_v1,controlled,112,12,not_applicable,8189348911797304094,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.8074997054640107e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N016384_dt0p1_m013,golovin,golovin_controlled_resolution_convergence_v1,controlled,113,13,not_applicable,2787012420773588447,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.433230283926946e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N016384_dt0p1_m014,golovin,golovin_controlled_resolution_convergence_v1,controlled,114,14,not_applicable,4857062509121090638,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.6337545760691796e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N016384_dt0p1_m015,golovin,golovin_controlled_resolution_convergence_v1,controlled,115,15,not_applicable,11861799994081763072,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.395839526769805e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N016384_dt0p1_m016,golovin,golovin_controlled_resolution_convergence_v1,controlled,116,16,not_applicable,8675714839819072892,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,3.0051496846539294e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N016384_dt0p1_m017,golovin,golovin_controlled_resolution_convergence_v1,controlled,117,17,not_applicable,11240932793660950592,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.7948602604178632e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N016384_dt0p1_m018,golovin,golovin_controlled_resolution_convergence_v1,controlled,118,18,not_applicable,9015126729290832050,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.3309159047357753e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N016384_dt0p1_m019,golovin,golovin_controlled_resolution_convergence_v1,controlled,119,19,not_applicable,1038810682085548968,16384,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.9615893354085756e-09,1000.0,0.99
