matrix_stage,initialization_family,kernel,max_superdroplets,collision_timestep_s,observation_timestep_s,end_time_s,time_s,metric,n_total,n_valid,mean,sample_standard_deviation,standard_error,student_ci_low,student_ci_high,bootstrap_ci_low,bootstrap_ci_high,coefficient_of_variation
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,fixed_bin_mass_below_range_fraction,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,fixed_bin_mass_above_range_fraction,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,fixed_bin_mass_below_range_fraction_bins_250,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,fixed_bin_mass_below_range_fraction_bins_500,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,fixed_bin_mass_below_range_fraction_bins_1000,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,fixed_bin_mass_above_range_fraction_bins_250,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,fixed_bin_mass_above_range_fraction_bins_500,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,fixed_bin_mass_above_range_fraction_bins_1000,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,2099.9999046325684,golovin_fixed_bin_l1_relative,100,100,0.04873353645098411,0.0030623989355975886,0.0003062398935597589,0.04812589006293082,0.049341182839037406,0.04813171190139951,0.04933240287954063,0.0628396615270827
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,2099.9999046325684,golovin_fixed_bin_l1_relative_bins_250,100,100,0.03458936121972712,0.0031264272295361407,0.0003126427229536141,0.033969010229052424,0.03520971221040181,0.033988494586173854,0.03520536957193183,0.09038696059391425
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,2099.9999046325684,golovin_fixed_bin_l1_relative_bins_500,100,100,0.04873353645098411,0.0030623989355975886,0.0003062398935597589,0.04812589006293082,0.049341182839037406,0.048143960253954406,0.04933004391610395,0.0628396615270827
